URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://dicom.nema.org/medical/dicom/current/output/chtml/part16/sect_CID_29.html,2025.3.20250714,active,"1.2.840.10008.6.1.19",AcquisitionModality,,"Transitive closure of CID 29 AcquisitionModality","StructureDefinition/profile-ImagingStudy","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-contact-type-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductContactTypeForR4,Cross-version ValueSet R5.ProductContactType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-contact-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-MedicinalProductDefinition.contact","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-cross-reference-type-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductCrossReferenceTypeForR4,Cross-version ValueSet R5.ProductCrossReferenceType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-cross-reference-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-MedicinalProductDefinition.crossReference","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-domain-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductDomainForR4,Cross-version ValueSet R5.MedicinalProductDomain for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-domain|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-MedicinalProductDefinition.domain","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-name-part-type-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductNamePartTypeForR4,Cross-version ValueSet R5.ProductNamePartType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-name-part-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-MPD.nam.par.type","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-name-type-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductNameTypeForR4,Cross-version ValueSet R5.ProductNameType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-name-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-MPD.nam.type","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-package-type-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductPackageTypeForR4,Cross-version ValueSet R5.MedicinalProductPackageType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-package-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-MPD.pMP","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-pediatric-use-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductPediatricUseForR4,Cross-version ValueSet R5.PediatricUse for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-pediatric-use|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-MPD.pUI","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-special-measures-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductSpecialMeasuresForR4,Cross-version ValueSet R5.SpecialMeasures for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-special-measures|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-MedicinalProductDefinition.specialMeasures","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-medicinal-product-type-for-R4,0.0.1-snapshot-3,active,,R5MedicinalProductTypeForR4,Cross-version ValueSet R5.MedicinalProductType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/medicinal-product-type|5.0.0` for use in FHIR R4.",,"Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-mif-conceptRelationshipKind-for-R4,0.0.1-snapshot-3,active,,R5MifConceptRelationshipKindForR4,Cross-version ValueSet R5.MIFConceptRelationshipKind for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/mif-conceptRelationshipKind|1.0.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-mif-conceptRelationshipReflexivity-for-R4,0.0.1-snapshot-3,active,,R5MifConceptRelationshipReflexivityForR4,Cross-version ValueSet R5.MIFConceptRelationshipReflexivity for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/mif-conceptRelationshipReflexivity|1.0.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-mif-conceptRelationshipSymmetry-for-R4,0.0.1-snapshot-3,active,,R5MifConceptRelationshipSymmetryForR4,Cross-version ValueSet R5.MIFConceptRelationshipSymmetry for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/mif-conceptRelationshipSymmetry|1.0.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-mif-conceptRelationshipTransitivity-for-R4,0.0.1-snapshot-3,active,,R5MifConceptRelationshipTransitivityForR4,Cross-version ValueSet R5.MIFConceptRelationshipTransitivity for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/mif-conceptRelationshipTransitivity|1.0.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-namingsystem-identifier-system-type-for-R4,0.0.1-snapshot-3,active,,R5NamingsystemIdentifierSystemTypeForR4,Cross-version ValueSet R5.NamingSystemIdentifierSystemType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/namingsystem-identifier-system-type|5.0.0` for use in FHIR R4.",,"THO (V2)"
http://hl7.org/fhir/uv/xver/ValueSet/R5-namingsystem-identifier-type-for-R4,0.0.1-snapshot-3,active,,R5NamingsystemIdentifierTypeForR4,Cross-version ValueSet R5.NamingSystemIdentifierType for use in FHIR R4,"This cross-version ValueSet represents content from http://hl7.org/fhir/ValueSet/namingsystem-identifier-type|5.0.0 for use in FHIR R4 that is appropriate for use but unavailable in `http://hl7.org/fhir/ValueSet/namingsystem-identifier-type|4.0.1`.","StructureDefinition/ext-R5-NamingSystem.uni.type","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-nutrition-intake-category-for-R4,0.0.1-snapshot-3,active,,R5NutritionIntakeCategoryForR4,Cross-version ValueSet R5.NutritionIntakeCategoryCodes for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/nutrition-intake-category|0.1.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-nutritionproduct-status-for-R4,0.0.1-snapshot-3,active,,R5NutritionproductStatusForR4,Cross-version ValueSet R5.NutritionProductStatus for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/nutritionproduct-status|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-NutritionProduct","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-observation-interpretation-for-R4,0.0.1-snapshot-3,active,,R5ObservationInterpretationForR4,Cross-version ValueSet R5.ObservationInterpretationCodes for use in FHIR R4,"This cross-version ValueSet represents content from http://hl7.org/fhir/ValueSet/observation-interpretation|5.0.0 for use in FHIR R4 that is appropriate for use but unavailable in `http://hl7.org/fhir/ValueSet/observation-interpretation|4.0.1`.",,"THO (V3)"
http://hl7.org/fhir/uv/xver/ValueSet/R5-observation-referencerange-normalvalue-for-R4,0.0.1-snapshot-3,active,,R5ObservationReferencerangeNormalvalueForR4,Cross-version ValueSet R5.ObservationReferenceRangeNormalValueCodes for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/observation-referencerange-normalvalue|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Observation.ref.normalValue","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-observation-triggeredbytype-for-R4,0.0.1-snapshot-3,active,,R5ObservationTriggeredbytypeForR4,Cross-version ValueSet R5.TriggeredBytype for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/observation-triggeredbytype|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Observation.triggeredBy","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-operation-outcome-for-R4,0.0.1-snapshot-3,active,,R5OperationOutcomeForR4,Cross-version ValueSet R5.OperationOutcomeCodes for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/operation-outcome|5.0.0` for use in FHIR R4.",,"Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-operation-parameter-scope-for-R4,0.0.1-snapshot-3,active,,R5OperationParameterScopeForR4,Cross-version ValueSet R5.OperationParameterScope for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/operation-parameter-scope|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-OperationDefinition.par.scope","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-package-material-for-R4,0.0.1-snapshot-3,active,,R5PackageMaterialForR4,Cross-version ValueSet R5.PackageMaterial for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/package-material|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-PackagedProductDefinition,StructureDefinition/packaging","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-package-type-for-R4,0.0.1-snapshot-3,active,,R5PackageTypeForR4,Cross-version ValueSet R5.PackageType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/package-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-PackagedProductDefinition","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-packaging-type-for-R4,0.0.1-snapshot-3,active,,R5PackagingTypeForR4,Cross-version ValueSet R5.PackagingType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/packaging-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-PackagedProductDefinition,StructureDefinition/packaging","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-parameter-group-for-R4,0.0.1-snapshot-3,active,,R5ParameterGroupForR4,Cross-version ValueSet R5.DeviceDefinitionParameterGroup for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/parameter-group|0.2.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-participant-resource-types-for-R4,0.0.1-snapshot-3,active,,R5ParticipantResourceTypesForR4,Cross-version ValueSet R5.ParticipantResourceTypes for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/participant-resource-types|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ActivityDefinition.subject,StructureDefinition/ext-R5-PlanDefinition.subject,StructureDefinition/ext-R5-PlanDefinition.act.subject,StructureDefinition/ext-R5-Measure.gro.subject","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-payment-issuertype-for-R4,0.0.1-snapshot-3,active,,R5PaymentIssuertypeForR4,Cross-version ValueSet R5.PaymentIssuerType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/payment-issuertype|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-PaymentReconciliation.issuerType","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-payment-kind-for-R4,0.0.1-snapshot-3,active,,R5PaymentKindForR4,Cross-version ValueSet R5.PaymentKind for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/payment-kind|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-PaymentReconciliation.kind","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-permission-rule-combining-for-R4,0.0.1-snapshot-3,active,,R5PermissionRuleCombiningForR4,Cross-version ValueSet R5.PermissionRuleCombining for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/permission-rule-combining|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Permission","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-permission-status-for-R4,0.0.1-snapshot-3,active,,R5PermissionStatusForR4,Cross-version ValueSet R5.PermissionStatus for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/permission-status|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Permission","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-price-component-type-for-R4,0.0.1-snapshot-3,active,,R5PriceComponentTypeForR4,Cross-version ValueSet R5.PriceComponentType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/price-component-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ChargeItem.unitPriceComponent,StructureDefinition/ext-R5-ChargeItem.totalPriceComponent,StructureDefinition/ext-R5-MonetaryComponent","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-product-intended-use-for-R4,0.0.1-snapshot-3,active,,R5ProductIntendedUseForR4,Cross-version ValueSet R5.ProductIntendedUse for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/product-intended-use|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ClinicalUseDefinition,StructureDefinition/ext-R5-RegulatedAuthorization","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-provenance-entity-role-for-R4,0.0.1-snapshot-3,active,,R5ProvenanceEntityRoleForR4,Cross-version ValueSet R5.ProvenanceEntityRole for use in FHIR R4,"This cross-version ValueSet represents content from http://hl7.org/fhir/ValueSet/provenance-entity-role|5.0.0 for use in FHIR R4 that is appropriate for use but unavailable in `http://hl7.org/fhir/ValueSet/provenance-entity-role|4.0.1`.","StructureDefinition/ext-R5-Provenance.ent.role","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-published-in-type-for-R4,0.0.1-snapshot-3,active,,R5PublishedInTypeForR4,Cross-version ValueSet R5.PublishedInType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/published-in-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Citation","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-quantity-comparator-for-R4,0.0.1-snapshot-3,active,,R5QuantityComparatorForR4,Cross-version ValueSet R5.QuantityComparator for use in FHIR R4,"This cross-version ValueSet represents content from http://hl7.org/fhir/ValueSet/quantity-comparator|5.0.0 for use in FHIR R4 that is appropriate for use but unavailable in `http://hl7.org/fhir/ValueSet/quantity-comparator|4.0.1`.","StructureDefinition/ext-R5-Distance.comparator,StructureDefinition/ext-R5-Duration.comparator,StructureDefinition/ext-R5-Count.comparator,StructureDefinition/ext-R5-Age.comparator,StructureDefinition/ext-R5-Quantity.comparator","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-question-max-occurs-for-R4,0.0.1-snapshot-3,active,,R5QuestionMaxOccursForR4,Cross-version ValueSet R5.MaxOccurs for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/question-max-occurs|0.3.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-questionnaire-answer-constraint-for-R4,0.0.1-snapshot-3,active,,R5QuestionnaireAnswerConstraintForR4,Cross-version ValueSet R5.QuestionnaireAnswerConstraint for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/questionnaire-answer-constraint|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Questionnaire.ite.answerConstraint","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-questionnaire-disabled-display-for-R4,0.0.1-snapshot-3,active,,R5QuestionnaireDisabledDisplayForR4,Cross-version ValueSet R5.QuestionnaireItemDisabledDisplay for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/questionnaire-disabled-display|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Questionnaire.ite.disabledDisplay","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-questionnaire-usage-mode-for-R4,0.0.1-snapshot-3,active,,R5QuestionnaireUsageModeForR4,Cross-version ValueSet R5.QuestionnaireItemUsageMode for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/questionnaire-usage-mode|0.2.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-regulated-authorization-basis-for-R4,0.0.1-snapshot-3,active,,R5RegulatedAuthorizationBasisForR4,Cross-version ValueSet R5.RegulatedAuthorizationBasis for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/regulated-authorization-basis|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-RegulatedAuthorization","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-regulated-authorization-case-type-for-R4,0.0.1-snapshot-3,active,,R5RegulatedAuthorizationCaseTypeForR4,Cross-version ValueSet R5.RegulatedAuthorizationCaseType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/regulated-authorization-case-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-RegulatedAuthorization,StructureDefinition/case","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-regulated-authorization-type-for-R4,0.0.1-snapshot-3,active,,R5RegulatedAuthorizationTypeForR4,Cross-version ValueSet R5.RegulatedAuthorizationType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/regulated-authorization-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-RegulatedAuthorization","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-related-artifact-type-all-for-R4,0.0.1-snapshot-3,active,,R5RelatedArtifactTypeAllForR4,Cross-version ValueSet R5.RelatedArtifactTypeExpanded for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/related-artifact-type-all|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Citation","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-related-artifact-type-expanded-for-R4,0.0.1-snapshot-3,active,,R5RelatedArtifactTypeExpandedForR4,Cross-version ValueSet R5.RelatedArtifactTypeExpanded for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/related-artifact-type-expanded|5.0.0` for use in FHIR R4.",,"Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-related-artifact-type-for-R4,0.0.1-snapshot-3,active,,R5RelatedArtifactTypeForR4,Cross-version ValueSet R5.RelatedArtifactType for use in FHIR R4,"This cross-version ValueSet represents content from http://hl7.org/fhir/ValueSet/related-artifact-type|5.0.0 for use in FHIR R4 that is appropriate for use but unavailable in `http://hl7.org/fhir/ValueSet/related-artifact-type|4.0.1`.","StructureDefinition/ext-R5-RelatedArtifact.type","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-report-relation-type-for-R4,0.0.1-snapshot-3,active,,R5ReportRelationTypeForR4,Cross-version ValueSet R5.ReportRelationshipType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/report-relation-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-EvidenceReport","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-research-study-arm-type-for-R4,0.0.1-snapshot-3,active,,R5ResearchStudyArmTypeForR4,Cross-version ValueSet R5.ResearchStudyArmType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/research-study-arm-type|5.0.0` for use in FHIR R4.",,"Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-research-study-classifiers-for-R4,0.0.1-snapshot-3,active,,R5ResearchStudyClassifiersForR4,Cross-version ValueSet R5.ResearchStudyClassifiers for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/research-study-classifiers|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ResearchStudy.classifier","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-research-study-focus-type-for-R4,0.0.1-snapshot-3,active,,R5ResearchStudyFocusTypeForR4,Cross-version ValueSet R5.ResearchStudyFocusType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/research-study-focus-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ResearchStudy.focus","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-research-study-party-organization-type-for-R4,0.0.1-snapshot-3,active,,R5ResearchStudyPartyOrganizationTypeForR4,Cross-version ValueSet R5.ResearchStudyPartyOrgType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/research-study-party-organization-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ResearchStudy.associatedParty","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-research-study-party-role-for-R4,0.0.1-snapshot-3,active,,R5ResearchStudyPartyRoleForR4,Cross-version ValueSet R5.ResearchStudyPartyRole for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/research-study-party-role|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ResearchStudy.associatedParty","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-research-subject-milestone-for-R4,0.0.1-snapshot-3,active,,R5ResearchSubjectMilestoneForR4,Cross-version ValueSet R5.ResearchSubjectMilestone for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/research-subject-milestone|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ResearchSubject.progress","THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-research-subject-state-for-R4,0.0.1-snapshot-3,active,,R5ResearchSubjectStateForR4,Cross-version ValueSet R5.ResearchSubjectState for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/research-subject-state|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ResearchSubject.progress","THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-research-subject-state-type-for-R4,0.0.1-snapshot-3,active,,R5ResearchSubjectStateTypeForR4,Cross-version ValueSet R5.ResearchSubjectStateType for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/research-subject-state-type|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ResearchSubject.progress","THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-resource-type-link-for-R4,0.0.1-snapshot-3,active,,R5ResourceTypeLinkForR4,Cross-version ValueSet R5.PayeeResourceType for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/resource-type-link|0.2.0` for use in FHIR R4.",,"THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-resource-types-for-R4,0.0.1-snapshot-3,active,,R5ResourceTypesForR4,Cross-version ValueSet R5.ResourceType for use in FHIR R4,"This cross-version ValueSet represents content from http://hl7.org/fhir/ValueSet/resource-types|5.0.0 for use in FHIR R4 that is appropriate for use but unavailable in `http://hl7.org/fhir/ValueSet/resource-types|4.0.1`.","StructureDefinition/ext-R5-Questionnaire.subjectType,StructureDefinition/ext-R5-MessageDefinition.foc.code,StructureDefinition/ext-R5-ImplementationGuide.glo.type,StructureDefinition/ext-R5-CD.res.code,StructureDefinition/ext-R5-CapabilityStatement.res.res.type","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-search-modifier-code-for-R4,0.0.1-snapshot-3,active,,R5SearchModifierCodeForR4,Cross-version ValueSet R5.SearchModifierCode for use in FHIR R4,"This cross-version ValueSet represents content from http://hl7.org/fhir/ValueSet/search-modifier-code|5.0.0 for use in FHIR R4 that is appropriate for use but unavailable in `http://hl7.org/fhir/ValueSet/search-modifier-code|4.0.1`.","StructureDefinition/ext-R5-SearchParameter.modifier,StructureDefinition/ext-R5-SubscriptionTopic,StructureDefinition/ext-R5-Subscription.filterBy","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-security-label-data-examples-for-R4,0.0.1-snapshot-3,active,,R5SecurityLabelDataExamplesForR4,Cross-version ValueSet R5.SecurityLabelDataExamples for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/security-label-data-examples|5.0.0` for use in FHIR R4.",,"THO (V3)"
http://hl7.org/fhir/uv/xver/ValueSet/R5-security-label-event-examples-for-R4,0.0.1-snapshot-3,active,,R5SecurityLabelEventExamplesForR4,Cross-version ValueSet R5.SecurityLabelEventExamples for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/security-label-event-examples|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Permission","THO (V3)"
http://hl7.org/fhir/uv/xver/ValueSet/R5-security-label-examples-for-R4,0.0.1-snapshot-3,active,,R5SecurityLabelExamplesForR4,Cross-version ValueSet R5.SecurityLabelExamples for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/security-label-examples|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-AuditEvent.ent.securityLabel","THO (V3)"
http://hl7.org/fhir/uv/xver/ValueSet/R5-service-mode-for-R4,0.0.1-snapshot-3,active,,R5ServiceModeForR4,Cross-version ValueSet R5.ServiceMode for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/service-mode|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-PractitionerRole.characteristic","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-servicerequest-orderdetail-parameter-code-for-R4,0.0.1-snapshot-3,active,,R5ServicerequestOrderdetailParameterCodeForR4,Cross-version ValueSet R5.ServiceRequestOrderDetailParameterCode for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/servicerequest-orderdetail-parameter-code|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-ServiceRequest.orderDetail","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-specimen-combined-for-R4,0.0.1-snapshot-3,active,,R5SpecimenCombinedForR4,Cross-version ValueSet R5.SpecimenCombined for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/specimen-combined|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Specimen.combined","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-specimen-role-for-R4,0.0.1-snapshot-3,active,,R5SpecimenRoleForR4,Cross-version ValueSet R5.SpecimenRole for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/specimen-role|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Specimen.role","Internal"
http://hl7.org/fhir/uv/xver/ValueSet/R5-state-change-reason-for-R4,0.0.1-snapshot-3,active,,R5StateChangeReasonForR4,Cross-version ValueSet R5.StateChangeReason for use in FHIR R4,"This cross-version ValueSet represents content from `http://terminology.hl7.org/ValueSet/state-change-reason|0.1.0` for use in FHIR R4.","StructureDefinition/ext-R5-ResearchSubject.progress","THO"
http://hl7.org/fhir/uv/xver/ValueSet/R5-statistic-model-code-for-R4,0.0.1-snapshot-3,active,,R5StatisticModelCodeForR4,Cross-version ValueSet R5.StatisticModelCode for use in FHIR R4,"This cross-version ValueSet represents content from `http://hl7.org/fhir/ValueSet/statistic-model-code|5.0.0` for use in FHIR R4.","StructureDefinition/ext-R5-Evidence.statistic","Internal"
